sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x;y;z;roll;pitch;yaw;
1653318778;533791;1653318778;533853;1653318778;533791;1.261053;-3.530602;0;0;0;-0.05066652;
1653318778;634078;1653318778;634141;1653318778;634078;1.267489;-3.531871;0;0;0;-0.05952504;
1653318778;734390;1653318778;734460;1653318778;734390;1.273913;-3.533197;0;0;0;-0.06838355;
1653318778;834695;1653318778;834764;1653318778;834695;1.280371;-3.534027;0;0;0;-0.07132755;
1653318778;935098;1653318778;935190;1653318778;935098;1.286832;-3.534782;0;0;0;-0.07396637;
1653318779;35463;1653318779;35522;1653318779;35463;1.293293;-3.535545;0;0;0;-0.07661268;
1653318779;135913;1653318779;135975;1653318779;135913;1.299752;-3.536323;0;0;0;-0.07926097;
1653318779;236284;1653318779;236348;1653318779;236284;1.306208;-3.537118;0;0;0;-0.08190978;
1653318779;336920;1653318779;336982;1653318779;336920;1.312663;-3.537931;0;0;0;-0.08455865;
1653318779;437312;1653318779;437374;1653318779;437312;1.319115;-3.53876;0;0;0;-0.08720753;
1653318779;537709;1653318779;537790;1653318779;537709;1.325565;-3.539607;0;0;0;-0.08985642;
1653318779;638064;1653318779;638178;1653318779;638064;1.332013;-3.54047;0;0;0;-0.0925053;
1653318779;738445;1653318779;738521;1653318779;738445;1.338459;-3.541342;0;0;0;-0.09505345;
1653318779;838869;1653318779;838932;1653318779;838869;1.344904;-3.542228;0;0;0;-0.09758513;
1653318779;939154;1653318779;939212;1653318779;939154;1.351346;-3.543129;0;0;0;-0.1001168;
1653318780;39768;1653318780;39817;1653318780;39768;1.357786;-3.544046;0;0;0;-0.1026486;
1653318780;140095;1653318780;140164;1653318780;140095;1.364223;-3.54498;0;0;0;-0.1051804;
1653318780;240415;1653318780;240478;1653318780;240415;1.370659;-3.54593;0;0;0;-0.1077122;
1653318780;341542;1653318780;341604;1653318780;341542;1.377091;-3.546896;0;0;0;-0.110244;
1653318780;446024;1653318780;446085;1653318780;446024;1.383522;-3.547879;0;0;0;-0.1127758;
1653318780;546873;1653318780;546946;1653318780;546873;1.389949;-3.548877;0;0;0;-0.1153076;
1653318780;649162;1653318780;649227;1653318780;649162;1.396415;-3.549552;0;0;0;-0.1143441;
1653318780;749549;1653318780;749622;1653318780;749549;1.402884;-3.55019;0;0;0;-0.1133268;
1653318780;849932;1653318780;849992;1653318780;849932;1.409354;-3.550819;0;0;0;-0.1123135;
1653318780;950914;1653318780;950973;1653318780;950914;1.415825;-3.55144;0;0;0;-0.111301;
1653318781;51624;1653318781;51690;1653318781;51624;1.422297;-3.552056;0;0;0;-0.1102886;
1653318781;151985;1653318781;152044;1653318781;151985;1.428769;-3.552664;0;0;0;-0.1092762;
1653318781;252429;1653318781;252501;1653318781;252429;1.435242;-3.553266;0;0;0;-0.1082639;
1653318781;353432;1653318781;353491;1653318781;353432;1.441715;-3.553861;0;0;0;-0.1072515;
1653318781;454211;1653318781;454322;1653318781;454211;1.448189;-3.55445;0;0;0;-0.1062391;
1653318781;554724;1653318781;554789;1653318781;554724;1.454682;-3.554853;0;0;0;-0.103305;
1653318781;657088;1653318781;657154;1653318781;657088;1.46118;-3.555207;0;0;0;-0.1002718;
1653318781;757479;1653318781;757571;1653318781;757479;1.467678;-3.555537;0;0;0;-0.09724098;
1653318781;857966;1653318781;858031;1653318781;857966;1.474178;-3.555847;0;0;0;-0.09421089;
1653318781;958817;1653318781;958881;1653318781;958817;1.480678;-3.556138;0;0;0;-0.0911809;
1653318782;59415;1653318782;59484;1653318782;59415;1.48718;-3.556409;0;0;0;-0.08815092;
1653318782;159945;1653318782;160003;1653318782;159945;1.493682;-3.55666;0;0;0;-0.08512095;
1653318782;265172;1653318782;265239;1653318782;265172;1.500185;-3.556892;0;0;0;-0.08209097;
1653318782;365461;1653318782;365511;1653318782;365461;1.506688;-3.557104;0;0;0;-0.079061;
1653318782;465793;1653318782;465868;1653318782;465793;1.513204;-3.557135;0;0;0;-0.0740428;
1653318782;567584;1653318782;567655;1653318782;567584;1.51973;-3.556971;0;0;0;-0.06780685;
1653318782;667979;1653318782;668040;1653318782;667979;1.526256;-3.556751;0;0;0;-0.06156047;
1653318782;768318;1653318782;768377;1653318782;768318;1.532781;-3.556489;0;0;0;-0.05531672;
1653318782;869053;1653318782;869124;1653318782;869053;1.539303;-3.556185;0;0;0;-0.04907341;
1653318782;969321;1653318782;969391;1653318782;969321;1.545824;-3.555841;0;0;0;-0.04283015;
1653318783;69719;1653318783;69784;1653318783;69719;1.552343;-3.555456;0;0;0;-0.03658691;
1653318783;170058;1653318783;170117;1653318783;170058;1.558858;-3.55503;0;0;0;-0.03034367;
1653318783;270396;1653318783;270453;1653318783;270396;1.565372;-3.554564;0;0;0;-0.02410043;
1653318783;370791;1653318783;370927;1653318783;370791;1.571882;-3.554034;0;0;0;-0.01757787;
1653318783;471287;1653318783;471351;1653318783;471287;1.578389;-3.553439;0;0;0;-0.01088423;
1653318783;571732;1653318783;571793;1653318783;571732;1.584891;-3.552799;0;0;0;-0.004188957;
1653318783;672041;1653318783;672100;1653318783;672041;1.59139;-3.552115;0;-0;0;0.002505818;
1653318783;772577;1653318783;772641;1653318783;772577;1.597883;-3.551387;0;-0;0;0.009200493;
1653318783;872918;1653318783;872981;1653318783;872918;1.604372;-3.550616;0;-0;0;0.01589515;
1653318783;973237;1653318783;973295;1653318783;973237;1.610855;-3.549801;0;-0;0;0.02258981;
1653318784;73901;1653318784;73964;1653318784;73901;1.617333;-3.548943;0;-0;0;0.02928447;
1653318784;174435;1653318784;174499;1653318784;174435;1.623804;-3.548041;0;-0;0;0.03597913;
1653318784;275534;1653318784;275621;1653318784;275534;1.63027;-3.547096;0;-0;0;0.04267379;
1653318784;375990;1653318784;376052;1653318784;375990;1.636728;-3.546083;0;-0;0;0.04963104;
1653318784;476366;1653318784;476431;1653318784;476366;1.643178;-3.545022;0;-0;0;0.05659233;
1653318784;577372;1653318784;577464;1653318784;577372;1.649621;-3.543916;0;-0;0;0.06355331;
1653318784;680491;1653318784;680554;1653318784;680491;1.656056;-3.542765;0;-0;0;0.07051424;
1653318784;781412;1653318784;781833;1653318784;781412;1.662482;-3.541569;0;-0;0;0.07747516;
1653318784;882061;1653318784;882126;1653318784;882061;1.668901;-3.540329;0;-0;0;0.08443607;
1653318784;982369;1653318784;982450;1653318784;982369;1.67531;-3.539044;0;-0;0;0.09139699;
1653318785;84324;1653318785;84397;1653318785;84324;1.681702;-3.537635;0;-0;0;0.09920042;
1653318785;184731;1653318785;184792;1653318785;184731;1.688081;-3.536164;0;-0;0;0.1070473;
1653318785;284924;1653318785;284975;1653318785;284924;1.694449;-3.534641;0;-0;0;0.1148932;
1653318785;385910;1653318785;385983;1653318785;385910;1.700804;-3.533068;0;-0;0;0.1227387;
1653318785;486153;1653318785;486218;1653318785;486153;1.707147;-3.531446;0;-0;0;0.1305842;
1653318785;586479;1653318785;586521;1653318785;586479;1.713477;-3.529773;0;-0;0;0.1384297;
1653318785;686802;1653318785;686873;1653318785;686802;1.719793;-3.528051;0;-0;0;0.1462751;
1653318785;787984;1653318785;788062;1653318785;787984;1.726096;-3.52628;0;-0;0;0.1541206;
1653318785;888426;1653318785;888565;1653318785;888426;1.732384;-3.524459;0;-0;0;0.1619661;
1653318785;993553;1653318785;993624;1653318785;993553;1.738592;-3.522227;0;-0;0;0.1739719;
1653318786;94513;1653318786;94582;1653318786;94513;1.744747;-3.519792;0;-0;0;0.1866582;
1653318786;195058;1653318786;195143;1653318786;195058;1.750868;-3.517267;0;-0;0;0.1993425;
1653318786;295789;1653318786;295863;1653318786;295789;1.756956;-3.514662;0;-0;0;0.2120241;
1653318786;396097;1653318786;396188;1653318786;396097;1.763011;-3.51198;0;-0;0;0.2247052;
1653318786;496525;1653318786;496598;1653318786;496525;1.769031;-3.509221;0;-0;0;0.2373864;
1653318786;596830;1653318786;596887;1653318786;596830;1.775015;-3.506386;0;-0;0;0.2500675;
1653318786;697149;1653318786;697214;1653318786;697149;1.780964;-3.503476;0;-0;0;0.2627487;
1653318786;797436;1653318786;797494;1653318786;797436;1.786874;-3.50049;0;-0;0;0.2754298;
1653318786;897754;1653318786;897819;1653318786;897754;1.792715;-3.497327;0;-0;0;0.2892528;
1653318786;998177;1653318786;998267;1653318786;998177;1.798506;-3.494067;0;-0;0;0.3031348;
1653318787;98556;1653318787;98604;1653318787;98556;1.80425;-3.490725;0;-0;0;0.3170156;
1653318787;198809;1653318787;198885;1653318787;198809;1.809948;-3.487303;0;-0;0;0.3308958;
1653318787;299188;1653318787;299278;1653318787;299188;1.815597;-3.483802;0;-0;0;0.3447759;
1653318787;400036;1653318787;400099;1653318787;400036;1.821197;-3.480223;0;-0;0;0.3586559;
1653318787;500306;1653318787;500433;1653318787;500306;1.826747;-3.476567;0;-0;0;0.372536;
1653318787;601042;1653318787;601102;1653318787;601042;1.832246;-3.472835;0;-0;0;0.386416;
1653318787;701602;1653318787;701694;1653318787;701602;1.837692;-3.469026;0;-0;0;0.4002961;
1653318787;801926;1653318787;801989;1653318787;801926;1.843085;-3.465142;0;-0;0;0.4141761;
1653318787;902312;1653318787;902376;1653318787;902312;1.848423;-3.461184;0;-0;0;0.4280562;
1653318788;3044;1653318788;3113;1653318788;3044;1.853706;-3.457151;0;-0;0;0.4419362;
1653318788;103335;1653318788;103394;1653318788;103335;1.858933;-3.453046;0;-0;0;0.4558162;
1653318788;203665;1653318788;203741;1653318788;203665;1.864102;-3.448869;0;-0;0;0.4696963;
1653318788;304183;1653318788;304248;1653318788;304183;1.869213;-3.44462;0;-0;0;0.4835763;
1653318788;404535;1653318788;404595;1653318788;404535;1.874264;-3.440301;0;-0;0;0.4974564;
1653318788;505251;1653318788;505402;1653318788;505251;1.879255;-3.435912;0;-0;0;0.5113364;
1653318788;609400;1653318788;609465;1653318788;609400;1.884233;-3.431536;0;-0;0;0.524057;
1653318788;710025;1653318788;710097;1653318788;710025;1.889204;-3.427177;0;-0;0;0.5360675;
1653318788;811025;1653318788;811090;1653318788;811025;1.894127;-3.422766;0;-0;0;0.5480719;
1653318788;911409;1653318788;911469;1653318788;911409;1.898997;-3.418298;0;-0;0;0.5600778;
1653318789;11737;1653318789;11788;1653318789;11737;1.903813;-3.413772;0;-0;0;0.572084;
1653318789;112095;1653318789;112166;1653318789;112095;1.908575;-3.409188;0;-0;0;0.5840902;
1653318789;214042;1653318789;214157;1653318789;214042;1.913281;-3.404547;0;-0;0;0.5960964;
1653318789;314372;1653318789;314432;1653318789;314372;1.917931;-3.39985;0;-0;0;0.6081026;
1653318789;414692;1653318789;414755;1653318789;414692;1.922525;-3.395097;0;-0;0;0.6201088;
1653318789;514989;1653318789;515053;1653318789;514989;1.927027;-3.390246;0;-0;0;0.6327088;
1653318789;615328;1653318789;615394;1653318789;615328;1.931463;-3.38533;0;-0;0;0.6453395;
1653318789;715639;1653318789;715704;1653318789;715639;1.935835;-3.380358;0;-0;0;0.6579694;
1653318789;815976;1653318789;816091;1653318789;815976;1.940144;-3.375331;0;-0;0;0.6705991;
1653318789;916406;1653318789;916468;1653318789;916406;1.944389;-3.37025;0;-0;0;0.6832287;
1653318790;23530;1653318790;23595;1653318790;23530;1.94857;-3.365116;0;-0;0;0.6958584;
1653318790;123942;1653318790;124005;1653318790;123942;1.952686;-3.359929;0;-0;0;0.708488;
1653318790;227734;1653318790;227855;1653318790;227734;1.956736;-3.354691;0;-0;0;0.7211176;
1653318790;328163;1653318790;328288;1653318790;328163;1.960719;-3.349402;0;-0;0;0.7337472;
1653318790;428910;1653318790;428973;1653318790;428910;1.964862;-3.344304;0;-0;0;0.7428589;
1653318790;529255;1653318790;529320;1653318790;529255;1.968993;-3.339205;0;-0;0;0.7517911;
1653318790;629545;1653318790;629609;1653318790;629545;1.973085;-3.334076;0;-0;0;0.7607247;
1653318790;729857;1653318790;729921;1653318790;729857;1.977132;-3.328912;0;-0;0;0.7696605;
1653318790;830157;1653318790;830222;1653318790;830157;1.981133;-3.323713;0;-0;0;0.7785965;
1653318790;930480;1653318790;930568;1653318790;930480;1.985088;-3.318478;0;-0;0;0.7875326;
1653318791;30854;1653318791;30919;1653318791;30854;1.988995;-3.313207;0;-0;0;0.7964687;
1653318791;131162;1653318791;131227;1653318791;131162;1.992855;-3.307902;0;-0;0;0.8054048;
1653318791;236520;1653318791;236580;1653318791;236520;1.996668;-3.302563;0;-0;0;0.8143409;
1653318791;337258;1653318791;337375;1653318791;337258;2.000433;-3.297189;0;-0;0;0.8232771;
1653318791;438192;1653318791;438267;1653318791;438192;2.004352;-3.291964;0;-0;0;0.8288766;
1653318791;539126;1653318791;539212;1653318791;539126;2.008444;-3.286899;0;-0;0;0.8324327;
1653318791;639538;1653318791;639602;1653318791;639538;2.012537;-3.281837;0;-0;0;0.8359712;
1653318791;739854;1653318791;739917;1653318791;739854;2.016614;-3.276762;0;-0;0;0.8395142;
1653318791;840094;1653318791;840153;1653318791;840094;2.020673;-3.271674;0;-0;0;0.8430579;
1653318791;940414;1653318791;940475;1653318791;940414;2.024715;-3.266571;0;-0;0;0.8466017;
1653318792;41191;1653318792;41263;1653318792;41191;2.028738;-3.261453;0;-0;0;0.8501455;
1653318792;141501;1653318792;141561;1653318792;141501;2.032743;-3.256322;0;-0;0;0.8536893;
1653318792;241802;1653318792;241859;1653318792;241802;2.036731;-3.251176;0;-0;0;0.857233;
1653318792;342181;1653318792;342258;1653318792;342181;2.040699;-3.246016;0;-0;0;0.8607768;
1653318792;442514;1653318792;442584;1653318792;442514;2.044838;-3.241003;0;-0;0;0.8612772;
1653318792;542877;1653318792;542985;1653318792;542877;2.049163;-3.236149;0;-0;0;0.8599134;
1653318792;643316;1653318792;643383;1653318792;643316;2.053513;-3.231317;0;-0;0;0.8585337;
1653318792;743628;1653318792;743680;1653318792;743628;2.057871;-3.226493;0;-0;0;0.857158;
1653318792;843894;1653318792;843956;1653318792;843894;2.062236;-3.221674;0;-0;0;0.8557829;
1653318792;944927;1653318792;945016;1653318792;944927;2.066608;-3.216862;0;-0;0;0.854408;
1653318793;45221;1653318793;45289;1653318793;45221;2.070987;-3.212056;0;-0;0;0.8530331;
1653318793;145725;1653318793;145784;1653318793;145725;2.075372;-3.207256;0;-0;0;0.8516582;
1653318793;246043;1653318793;246103;1653318793;246043;2.079763;-3.202462;0;-0;0;0.8502833;
1653318793;346569;1653318793;346638;1653318793;346569;2.084161;-3.197674;0;-0;0;0.8489084;
1653318793;446930;1653318793;446994;1653318793;446930;2.088661;-3.192976;0;-0;0;0.8461843;
1653318793;547255;1653318793;547320;1653318793;547255;2.093189;-3.188305;0;-0;0;0.8433906;
1653318793;647766;1653318793;647913;1653318793;647766;2.097732;-3.183648;0;-0;0;0.8405983;
1653318793;748436;1653318793;748527;1653318793;748436;2.102288;-3.179003;0;-0;0;0.8378068;
1653318793;849523;1653318793;849580;1653318793;849523;2.106857;-3.174372;0;-0;0;0.8350154;
1653318793;949752;1653318793;949816;1653318793;949752;2.111439;-3.169753;0;-0;0;0.832224;
1653318794;50052;1653318794;50133;1653318794;50052;2.116034;-3.165147;0;-0;0;0.8294326;
1653318794;150369;1653318794;150431;1653318794;150369;2.120642;-3.160554;0;-0;0;0.8266412;
1653318794;253666;1653318794;253801;1653318794;253666;2.125262;-3.155974;0;-0;0;0.8238498;
1653318794;354070;1653318794;354141;1653318794;354070;2.129895;-3.151407;0;-0;0;0.8210584;
1653318794;454538;1653318794;454638;1653318794;454538;2.134642;-3.146948;0;-0;0;0.8165612;
1653318794;555779;1653318794;555845;1653318794;555779;2.13951;-3.142606;0;-0;0;0.8110192;
1653318794;656364;1653318794;656424;1653318794;656364;2.144411;-3.138301;0;-0;0;0.8054683;
1653318794;757029;1653318794;757089;1653318794;757029;2.149337;-3.134024;0;-0;0;0.7999196;
1653318794;857395;1653318794;857454;1653318794;857395;2.154287;-3.129775;0;-0;0;0.7943713;
1653318794;960323;1653318794;960394;1653318794;960323;2.15926;-3.125553;0;-0;0;0.7888231;
1653318795;60658;1653318795;60718;1653318795;60658;2.164257;-3.121359;0;-0;0;0.7832748;
1653318795;163099;1653318795;163147;1653318795;163099;2.169277;-3.117193;0;-0;0;0.7777266;
1653318795;263452;1653318795;263520;1653318795;263452;2.17432;-3.113055;0;-0;0;0.7721784;
1653318795;363748;1653318795;363819;1653318795;363748;2.179385;-3.108944;0;-0;0;0.7666301;
1653318795;464136;1653318795;464207;1653318795;464136;2.184615;-3.105013;0;-0;0;0.7587464;
1653318795;564455;1653318795;564515;1653318795;564455;2.189925;-3.101177;0;-0;0;0.7504808;
1653318795;665052;1653318795;665125;1653318795;665052;2.195272;-3.09739;0;-0;0;0.7422162;
1653318795;765398;1653318795;765463;1653318795;765398;2.200651;-3.093648;0;-0;0;0.7339532;
1653318795;865728;1653318795;865784;1653318795;865728;2.20606;-3.089952;0;-0;0;0.7256904;
1653318795;966105;1653318795;966163;1653318795;966105;2.2115;-3.086299;0;-0;0;0.7174276;
1653318796;66357;1653318796;66424;1653318796;66357;2.21697;-3.082692;0;-0;0;0.7091649;
1653318796;166832;1653318796;166894;1653318796;166832;2.22247;-3.079131;0;-0;0;0.7009021;
1653318796;267150;1653318796;267210;1653318796;267150;2.227998;-3.075614;0;-0;0;0.6926394;
1653318796;367467;1653318796;367535;1653318796;367467;2.233556;-3.072144;0;-0;0;0.6843766;
1653318796;467862;1653318796;467948;1653318796;467862;2.238971;-3.068504;0;-0;0;0.6790447;
1653318796;568458;1653318796;568523;1653318796;568458;2.244377;-3.064857;0;-0;0;0.6738639;
1653318796;669469;1653318796;669533;1653318796;669469;2.249798;-3.061234;0;-0;0;0.6686795;
1653318796;769767;1653318796;769831;1653318796;769767;2.255238;-3.057639;0;-0;0;0.6634941;
1653318796;870098;1653318796;870159;1653318796;870098;2.260696;-3.054072;0;-0;0;0.6583084;
1653318796;970479;1653318796;970543;1653318796;970479;2.266173;-3.050533;0;-0;0;0.6531227;
1653318797;70885;1653318797;70949;1653318797;70885;2.271668;-3.047022;0;-0;0;0.6479371;
1653318797;171251;1653318797;171313;1653318797;171251;2.277181;-3.04354;0;-0;0;0.6427514;
1653318797;271567;1653318797;271633;1653318797;271567;2.282712;-3.040087;0;-0;0;0.6375657;
1653318797;371855;1653318797;371920;1653318797;371855;2.28825;-3.036647;0;-0;0;0.6325945;
1653318797;472111;1653318797;472170;1653318797;472111;2.293801;-3.03323;0;-0;0;0.6276584;
1653318797;572453;1653318797;572521;1653318797;572453;2.299368;-3.029839;0;-0;0;0.6227223;
1653318797;672860;1653318797;672933;1653318797;672860;2.304952;-3.026475;0;-0;0;0.6177859;
1653318797;773115;1653318797;773181;1653318797;773115;2.310553;-3.02314;0;-0;0;0.6128495;
1653318797;879425;1653318797;879491;1653318797;879425;2.31617;-3.019832;0;-0;0;0.6079131;
1653318797;979737;1653318797;979801;1653318797;979737;2.321803;-3.016551;0;-0;0;0.6029767;
1653318798;80090;1653318798;80155;1653318798;80090;2.327452;-3.013299;0;-0;0;0.5980403;
1653318798;180416;1653318798;180481;1653318798;180416;2.333117;-3.010074;0;-0;0;0.5931039;
1653318798;281280;1653318798;281344;1653318798;281280;2.338798;-3.006878;0;-0;0;0.5881675;
1653318798;381617;1653318798;381688;1653318798;381617;2.344418;-3.003592;0;-0;0;0.5847291;
1653318798;481963;1653318798;482020;1653318798;481963;2.350035;-3.000304;0;-0;0;0.5813676;
1653318798;582226;1653318798;582325;1653318798;582226;2.355663;-2.997034;0;-0;0;0.5780046;
1653318798;682686;1653318798;682750;1653318798;682686;2.361302;-2.993783;0;-0;0;0.574641;
1653318798;783350;1653318798;783414;1653318798;783350;2.366951;-2.990551;0;-0;0;0.5712773;
1653318798;883650;1653318798;883711;1653318798;883650;2.372611;-2.987338;0;-0;0;0.5679137;
1653318798;983917;1653318798;984013;1653318798;983917;2.378282;-2.984143;0;-0;0;0.56455;
1653318799;84321;1653318799;84387;1653318799;84321;2.383964;-2.980968;0;-0;0;0.5611863;
1653318799;185572;1653318799;185636;1653318799;185572;2.388562;-2.976121;0;-0;0;0.578354;
1653318799;285883;1653318799;285944;1653318799;285883;2.392977;-2.971051;0;-0;0;0.5958368;
1653318799;386174;1653318799;386235;1653318799;386174;2.397292;-2.965887;0;-0;0;0.6132965;
1653318799;486448;1653318799;486500;1653318799;486448;2.401514;-2.960647;0;-0;0;0.6307516;
1653318799;587261;1653318799;587324;1653318799;587261;2.405644;-2.955334;0;-0;0;0.6482061;
1653318799;687483;1653318799;687574;1653318799;687483;2.40968;-2.94995;0;-0;0;0.6656604;
1653318799;787706;1653318799;787767;1653318799;787706;2.413622;-2.944496;0;-0;0;0.6831147;
1653318799;888012;1653318799;888080;1653318799;888012;2.417469;-2.938974;0;-0;0;0.700569;
1653318799;988504;1653318799;988595;1653318799;988504;2.421218;-2.933385;0;-0;0;0.7180234;
1653318800;88854;1653318800;88917;1653318800;88854;2.424869;-2.927732;0;-0;0;0.7354777;
1653318800;189178;1653318800;189239;1653318800;189178;2.428421;-2.922017;0;-0;0;0.752932;
1653318800;289673;1653318800;289727;1653318800;289673;2.431872;-2.91624;0;-0;0;0.7703863;
1653318800;389951;1653318800;390023;1653318800;389951;2.435223;-2.910404;0;-0;0;0.7878407;
